Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,20,146.0,56.971,0.939,-0.122,0.89,0.649,24.046,8.271,13.634
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,21,440.0,84.426,0.394,0.38,0.954,0.627,26.029,23.923,23.669
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,22,417.0,87.941,0.779,0.532,0.954,0.599,31.119,19.502,23.042
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,23,386.0,78.77,0.758,0.957,0.96,0.645,28.53,18.62,22.169
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,24,354.0,85.012,0.872,1.165,0.919,0.527,32.136,15.725,21.23
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,25,396.0,83.355,0.803,1.468,0.947,0.651,30.398,18.103,22.454
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,26,67.0,33.485,0.867,-0.054,0.87,0.644,13.734,6.854,9.236
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,27,478.0,90.426,0.545,0.537,0.95,0.61,28.686,24.042,24.67
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,28,395.0,83.355,0.775,0.57,0.954,0.61,29.756,18.814,22.426
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,29,116.0,49.213,0.928,-0.275,0.892,0.504,21.001,7.815,12.153
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,30,423.0,84.426,0.631,-0.429,0.94,0.608,27.86,21.609,23.207
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,31,460.0,89.841,0.665,0.245,0.945,0.594,29.857,22.286,24.201
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,32,332.0,86.947,0.908,0.95,0.92,0.399,34.133,14.315,20.56
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,33,512.0,97.497,0.769,0.923,0.953,0.554,34.127,21.831,25.532
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,34,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,35,14.0,13.828,0.994,0.585,0.737,0.2,13.015,1.365,4.222
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,36,222.0,64.284,0.872,1.356,0.945,0.632,25.219,12.331,16.812
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,37,143.0,51.249,0.858,-1.279,0.905,0.567,19.844,10.181,13.493
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,38,112.0,50.971,0.952,1.49,0.868,0.56,23.267,7.133,11.942
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,39,269.0,69.941,0.839,1.323,0.954,0.618,26.444,14.395,18.507
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,40,187.0,65.113,0.934,1.227,0.903,0.477,27.237,9.703,15.43
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,41,145.0,53.077,0.856,-1.244,0.912,0.507,19.979,10.336,13.587
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,42,25.0,17.692,0.974,0.903,0.806,0.312,12.173,2.752,5.642
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,43,2.0,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_left,void,44,31.0,24.036,0.983,1.359,0.838,0.517,14.933,2.73,6.283
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,part,0,38176.0,4177.833,0.09,-0.151,0.74,0.712,282.744,281.585,220.47
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,1,146.0,49.87,0.688,1.388,0.918,0.591,17.155,12.455,13.634
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,2,137.0,54.799,0.928,-1.268,0.878,0.498,23.16,8.655,13.207
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,3,318.0,81.805,0.899,-1.39,0.935,0.552,32.322,14.135,20.122
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,4,254.0,69.42,0.85,-1.416,0.934,0.627,26.192,13.813,17.983
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,5,204.0,61.941,0.836,0.919,0.94,0.54,23.103,12.68,16.116
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,6,40.0,24.142,0.989,0.846,0.889,0.238,18.776,2.74,7.136
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,7,244.0,77.527,0.938,-1.384,0.904,0.513,31.861,11.04,17.626
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,8,410.0,81.841,0.345,0.264,0.951,0.631,24.82,23.298,22.848
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,9,425.0,83.012,0.521,0.903,0.949,0.629,26.461,22.584,23.262
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,10,29.0,18.657,0.988,0.622,0.725,0.248,16.062,2.441,6.077
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,11,389.0,85.355,0.761,0.1,0.928,0.598,29.486,19.114,22.255
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,12,367.0,89.533,0.882,-0.862,0.918,0.437,33.609,15.822,21.617
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,13,508.0,92.326,0.627,0.963,0.955,0.585,30.281,23.592,25.432
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,14,294.0,96.527,0.969,0.156,0.878,0.457,41.464,10.291,19.348
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,15,411.0,108.048,0.948,0.174,0.911,0.466,43.828,13.929,22.876
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,16,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.596
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,17,412.0,96.426,0.897,-1.361,0.918,0.528,36.97,16.363,22.904
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,18,210.0,73.805,0.943,-1.011,0.894,0.375,30.346,10.102,16.352
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,19,3.0,1.207,0.974,-0.491,0.75,0.5,3.677,0.837,1.954
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,20,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,21,659.0,109.74,0.753,-1.366,0.944,0.588,37.94,24.975,28.967
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,22,1634.0,155.296,0.532,-1.47,0.969,0.745,49.86,42.204,45.612
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,23,273.0,79.598,0.926,0.58,0.916,0.448,32.489,12.247,18.644
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,24,156.0,62.249,0.944,-0.161,0.881,0.6,25.634,8.466,14.093
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,25,405.0,88.77,0.835,0.535,0.94,0.568,32.689,18.008,22.708
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,26,451.0,85.841,0.33,-0.253,0.947,0.62,26.005,24.545,23.963
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,27,390.0,81.598,0.789,0.908,0.947,0.602,29.754,18.296,22.284
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,28,64.0,31.692,0.828,-0.026,0.901,0.615,12.688,7.12,9.027
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,29,348.0,85.841,0.878,1.182,0.93,0.518,32.264,15.432,21.05
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,30,399.0,85.012,0.797,1.475,0.941,0.605,30.44,18.395,22.539
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,31,465.0,91.012,0.393,0.729,0.953,0.593,27.076,24.895,24.332
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,32,345.0,81.598,0.83,0.631,0.927,0.532,29.755,16.593,20.959
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,33,111.0,47.006,0.932,-0.271,0.881,0.505,20.817,7.531,11.888
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,34,397.0,81.841,0.632,-0.495,0.943,0.591,26.996,20.912,22.483
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,35,438.0,86.426,0.608,0.266,0.948,0.608,28.279,22.45,23.615
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,36,317.0,83.983,0.914,0.963,0.935,0.396,33.822,13.753,20.09
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,37,463.0,94.669,0.817,0.975,0.937,0.54,34.118,19.651,24.28
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,38,203.0,64.284,0.896,1.388,0.94,0.604,25.543,11.355,16.077
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,39,105.0,46.006,0.913,-1.254,0.913,0.525,19.048,7.759,11.562
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,40,99.0,50.556,0.957,1.433,0.846,0.516,22.164,6.427,11.227
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,41,223.0,66.284,0.862,1.397,0.945,0.613,25.018,12.672,16.85
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,42,140.0,57.87,0.944,1.297,0.892,0.49,24.479,8.072,13.351
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_left,void,43,105.0,44.799,0.893,-1.294,0.89,0.553,18.075,8.119,11.562
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,part,0,37849.0,4235.289,0.044,-0.655,0.743,0.712,280.234,279.961,219.524
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,1,84.0,37.107,0.859,1.516,0.894,0.656,15.238,7.798,10.342
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,2,82.0,41.592,0.922,-1.397,0.828,0.48,17.734,6.873,10.218
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,3,255.0,82.977,0.95,-1.373,0.889,0.459,34.219,10.694,18.019
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,4,181.0,57.763,0.874,-1.566,0.928,0.656,23.052,11.191,15.181
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,5,108.0,47.456,0.918,0.888,0.908,0.45,19.615,7.786,11.726
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,6,201.0,76.491,0.959,-1.367,0.893,0.479,32.091,9.072,15.998
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,7,354.0,75.598,0.461,0.801,0.957,0.615,23.766,21.09,21.23
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,8,390.0,81.841,0.638,1.046,0.94,0.58,26.712,20.573,22.284
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,9,294.0,75.941,0.812,0.301,0.919,0.553,27.055,15.786,19.348
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,10,387.0,93.154,0.905,-0.922,0.928,0.434,36.268,15.404,22.198
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,11,442.0,87.497,0.709,0.873,0.948,0.564,29.789,21.009,23.723
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,12,59.0,40.799,0.984,-0.502,0.808,0.259,21.211,3.799,8.667
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,13,394.0,97.426,0.914,-1.349,0.908,0.492,37.617,15.285,22.398
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,14,257.0,92.148,0.968,0.194,0.877,0.437,38.665,9.741,18.089
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,15,192.0,79.249,0.978,0.181,0.838,0.4,36.798,7.605,15.635
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,16,209.0,73.598,0.953,-1.017,0.874,0.337,31.991,9.655,16.313
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,17,655.0,110.326,0.788,-1.362,0.944,0.592,39.044,24.034,28.879
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,18,611.0,115.154,0.883,-1.167,0.936,0.507,43.372,20.395,27.892
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,19,18.0,17.207,0.982,-0.287,0.692,0.409,11.94,2.233,4.787
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,20,341.0,81.598,0.875,0.668,0.939,0.526,31.905,15.422,20.837
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,21,612.0,114.326,0.883,-1.204,0.934,0.527,43.339,20.374,27.915
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,22,503.0,94.598,0.757,0.636,0.965,0.601,33.409,21.838,25.307
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,23,419.0,85.012,0.766,1.012,0.952,0.599,30.246,19.432,23.097
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,24,391.0,80.77,0.559,0.195,0.942,0.63,25.895,21.478,22.312
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,25,30.0,27.036,0.991,-0.055,0.833,0.625,17.126,2.275,6.18
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,26,11.0,9.0,0.99,-0.141,0.786,0.611,9.757,1.366,3.742
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,27,2300.0,337.706,0.714,1.285,0.808,0.622,69.901,48.91,54.115
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,28,12.0,11.0,0.981,-0.096,0.857,0.75,8.808,1.695,3.909
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,29,418.0,85.598,0.6,0.186,0.939,0.601,27.522,22.016,23.07
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,30,457.0,89.012,0.703,0.661,0.966,0.604,30.35,21.598,24.122
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,31,73.0,41.556,0.965,-0.305,0.849,0.456,19.407,5.122,9.641
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,32,412.0,86.184,0.711,0.076,0.941,0.604,29.194,20.518,22.904
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,33,556.0,101.983,0.747,1.013,0.946,0.567,34.764,23.101,26.607
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,34,62.0,40.799,0.979,0.528,0.838,0.287,20.712,4.177,8.885
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,35,120.0,47.456,0.868,-1.161,0.916,0.526,18.532,9.217,12.361
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,36,17.0,13.657,0.981,0.762,0.85,0.266,10.854,2.103,4.652
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,37,121.0,53.592,0.947,1.481,0.896,0.582,23.234,7.487,12.412
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,38,261.0,69.184,0.809,1.382,0.935,0.583,25.302,14.879,18.23
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,39,189.0,63.941,0.913,1.248,0.917,0.5,25.606,10.467,15.513
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,40,52.0,30.592,0.933,0.818,0.852,0.361,14.291,5.16,8.137
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,41,124.0,48.663,0.871,-1.182,0.899,0.517,18.909,9.296,12.565
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,42,16.0,16.414,0.98,1.186,0.8,0.444,10.088,1.997,4.514
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,top_right,void,43,45.0,31.107,0.974,1.349,0.789,0.417,16.784,3.816,7.569
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,part,0,37481.0,4372.84,0.135,-0.511,0.737,0.679,280.126,277.558,218.454
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,1,164.0,54.42,0.841,1.201,0.932,0.573,21.156,11.441,14.45
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,2,143.0,53.385,0.894,-1.334,0.894,0.565,21.495,9.618,13.493
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,3,387.0,90.805,0.897,-1.477,0.937,0.555,35.72,15.803,22.198
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,4,252.0,70.042,0.834,-1.542,0.923,0.622,25.561,14.109,17.912
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,5,167.0,57.113,0.894,0.845,0.949,0.488,22.834,10.217,14.582
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,6,292.0,84.527,0.941,-1.454,0.921,0.576,35.126,11.89,19.282
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,7,406.0,80.426,0.509,0.45,0.951,0.627,25.748,22.156,22.736
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,8,439.0,85.497,0.625,0.854,0.948,0.581,28.153,21.976,23.642
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,9,453.0,98.776,0.869,-0.975,0.913,0.446,36.413,18.012,24.016
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,10,336.0,81.284,0.815,0.172,0.928,0.589,28.976,16.81,20.684
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,11,122.0,56.184,0.966,-0.551,0.891,0.318,25.936,6.692,12.463
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,12,473.0,88.669,0.639,0.814,0.948,0.603,29.331,22.55,24.541
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,13,207.0,83.627,0.98,0.14,0.873,0.493,38.675,7.728,16.235
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,14,265.0,83.255,0.937,-1.084,0.895,0.371,33.335,11.624,18.369
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,15,429.0,98.426,0.9,-1.411,0.917,0.536,37.841,16.487,23.371
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,16,305.0,97.941,0.965,0.155,0.892,0.474,41.185,10.867,19.706
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,17,40.0,28.728,0.952,-0.255,0.833,0.513,13.378,4.084,7.136
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,18,692.0,111.154,0.761,-1.403,0.951,0.603,38.948,25.288,29.683
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,19,633.0,116.569,0.885,-1.149,0.932,0.514,44.359,20.616,28.389
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,20,344.0,86.219,0.906,0.632,0.94,0.478,34.16,14.462,20.928
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,21,507.0,100.255,0.806,0.631,0.937,0.533,35.399,20.947,25.407
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,22,432.0,85.598,0.794,0.938,0.956,0.617,31.452,19.134,23.453
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,23,639.0,117.154,0.886,-1.179,0.933,0.519,44.489,20.636,28.524
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,24,36.0,27.243,0.986,-0.16,0.818,0.5,17.681,2.95,6.77
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,25,391.0,79.598,0.539,-0.129,0.951,0.63,25.525,21.495,22.312
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,26,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,27,30.0,25.621,0.987,-0.157,0.75,0.536,15.957,2.524,6.18
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,28,368.0,87.841,0.878,1.171,0.927,0.507,33.089,15.846,21.646
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,29,8.0,7.207,0.945,-0.399,0.8,0.533,5.663,1.852,3.192
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,30,394.0,82.77,0.777,1.495,0.945,0.635,29.543,18.599,22.398
2024-05-22_17-17-37-754_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2r.bmp,bottom_right,void,31,399.0,84.426,0.473,-0.177,0.939,0.57,25.751,22.693,22.539
